median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,medianhousevalue
1.8472,36,2044.0,447.0,1021.0,374.0,35.42,-119.02,10.957817003758691
4.4954,34,2678.0,511.0,1540.0,497.0,33.9,-118.02,12.220473454337986
3.1071,40,2497.0,520.0,1275.0,508.0,36.67,-121.66,12.1709686470671
1.6168,14,3182.0,730.0,2298.0,721.0,36.74,-120.04,11.181653682515927
4.625,16,319.0,59.0,149.0,64.0,34.07,-118.6,12.979187915595174
3.0972,33,832.0,226.0,987.0,220.0,34.02,-118.18,11.736077016252436
2.1042,16,343.0,85.0,29.0,14.0,33.82,-116.5,11.37940550085183
5.4299,26,2506.0,387.0,1273.0,406.0,37.53,-121.97,12.373284794623576
5.1786,16,1921.0,312.0,862.0,280.0,33.28,-117.17,12.839472475608636
2.3333,52,2273.0,663.0,1480.0,597.0,34.09,-118.28,12.188422799337028
5.0942,35,995.0,202.0,615.0,199.0,37.37,-121.98,12.289958727201457
3.1189,43,1810.0,357.0,1335.0,358.0,33.9,-118.21,11.685205103383671
3.4141,41,930.0,191.0,463.0,185.0,37.99,-121.29,11.41422052949775
3.6694,52,1386.0,276.0,729.0,274.0,37.73,-122.43,12.526346537332584
4.1518,22,2101.0,399.0,1551.0,371.0,32.58,-117.05,11.827013315851762
3.163,13,3569.0,924.0,2159.0,880.0,33.79,-118.3,12.32029824991355
4.983,30,1480.0,294.0,1126.0,301.0,37.47,-122.13,12.023957067521131
2.806,37,1210.0,252.0,733.0,243.0,34.08,-118.07,12.276535769000125
4.1344,36,1741.0,412.0,1245.0,423.0,33.9,-118.32,12.25629511679123
8.9616,47,1956.0,277.0,724.0,277.0,34.04,-118.48,13.122367377396328
2.234,19,3599.0,695.0,1572.0,601.0,41.86,-122.33,10.978507040265916
2.7639,9,254.0,50.0,66.0,29.0,39.04,-122.69,11.630717389475995
4.1696,30,2628.0,444.0,1372.0,432.0,36.74,-121.64,12.07254696717504
4.2891,48,1308.0,286.0,835.0,294.0,34.13,-118.23,12.277467297099491
6.0634,15,1834.0,330.0,841.0,309.0,33.68,-117.78,12.364361892519216
5.2489,14,2796.0,476.0,1466.0,464.0,32.63,-117.03,12.272333120753473
2.7054,52,4076.0,920.0,1800.0,815.0,37.85,-122.27,12.11341444611523
4.5125,35,1668.0,332.0,807.0,311.0,34.21,-118.5,12.20757651415268
2.3125,15,5907.0,1257.0,2310.0,1001.0,35.63,-118.41,11.481445117743048
1.3962,36,2196.0,633.0,2017.0,583.0,33.93,-118.3,11.730461322518734
2.2754,23,3832.0,774.0,2435.0,747.0,39.0,-122.13,10.988693712621323
2.6465,27,2732.0,867.0,1690.0,794.0,33.86,-118.2,11.984184555794169
2.3944,48,2230.0,593.0,2419.0,598.0,34.02,-118.2,11.780667550692456
3.1032,19,6823.0,1509.0,3784.0,1509.0,32.81,-117.18,12.097936057925594
3.015,39,1415.0,369.0,1467.0,351.0,34.11,-118.25,11.959538914341756
2.888,50,3426.0,769.0,2261.0,671.0,37.73,-122.42,12.414715569074824
4.0909,34,2633.0,471.0,1313.0,428.0,34.22,-118.62,12.358368749551492
1.8438,52,1802.0,613.0,2382.0,587.0,34.07,-118.26,12.132969552931216
1.0658,46,200.0,77.0,180.0,65.0,32.69,-117.12,11.4489307959183
2.3043,28,1501.0,446.0,1028.0,418.0,33.91,-118.29,12.086731521684555
3.6827,44,2080.0,489.0,1781.0,478.0,37.71,-122.42,12.279792328023508
5.3886,23,5554.0,995.0,2408.0,936.0,33.71,-118.02,12.712592010659236
3.3452,23,2887.0,540.0,1508.0,518.0,34.26,-119.21,12.2904183895416
2.45,52,1173.0,284.0,814.0,295.0,34.02,-118.31,11.620891583095712
6.7867,17,3719.0,588.0,2089.0,561.0,37.41,-121.87,12.519791548657462
6.4667,16,4556.0,639.0,2066.0,651.0,34.09,-117.85,12.48332931179837
4.775,36,2388.0,369.0,838.0,356.0,38.59,-121.37,12.176133921127343
2.7273,42,1276.0,260.0,799.0,259.0,38.73,-120.81,11.76446986680519
4.5625,35,1500.0,250.0,706.0,250.0,33.96,-118.13,12.44312304677877
1.8125,23,1759.0,366.0,788.0,359.0,39.77,-121.62,11.445727410406752
3.8542,15,2485.0,434.0,1296.0,434.0,37.66,-120.96,11.88587426840146
3.402,23,4030.0,813.0,1852.0,778.0,38.25,-122.65,12.172003838488784
3.5839,5,4750.0,962.0,2726.0,905.0,33.16,-117.15,11.973516181427836
5.5351,4,6112.0,890.0,2088.0,712.0,33.55,-117.27,12.969214528909768
6.4522,16,5297.0,810.0,1489.0,667.0,34.19,-119.23,13.122367377396328
5.6787,52,3797.0,668.0,1633.0,658.0,37.74,-122.47,12.803812391556706
2.8175,22,4266.0,1010.0,2766.0,985.0,32.81,-116.94,11.814517839013352
2.4674,31,2450.0,559.0,1459.0,478.0,37.99,-121.18,11.782196591288216
10.9201,22,5791.0,706.0,2059.0,673.0,34.15,-118.57,13.122367377396328
1.933,15,1385.0,288.0,775.0,255.0,37.05,-120.82,11.853681370708944
3.2377,32,6597.0,1579.0,3689.0,1459.0,34.15,-118.01,12.123239799036943
2.8274,12,782.0,166.0,292.0,164.0,36.85,-119.78,11.283524879179666
4.5185,30,4255.0,773.0,2129.0,730.0,34.08,-117.69,11.86710429621008
4.106,10,6227.0,1164.0,2909.0,1077.0,38.55,-121.55,11.660491657418318
2.525,46,1267.0,324.0,792.0,321.0,37.87,-122.29,12.019146503887916
2.5486,23,1373.0,264.0,677.0,245.0,37.72,-121.01,11.989786776470444
2.507,30,3171.0,862.0,2126.0,800.0,32.64,-117.09,11.868506811148851
3.5357,44,2067.0,385.0,1046.0,441.0,34.02,-118.34,11.963370312187113
2.5,29,779.0,136.0,364.0,123.0,41.12,-120.96,10.988693712621323
3.1719,32,2893.0,481.0,1198.0,466.0,37.05,-120.85,11.853681370708944
4.6978,24,8444.0,1492.0,4446.0,1491.0,37.56,-122.03,12.389647583180738
4.1399,18,3977.0,809.0,2231.0,742.0,34.1,-117.42,11.656168298529856
4.2039,11,1290.0,197.0,881.0,191.0,37.19,-121.74,13.122367377396328
6.0062,17,2123.0,341.0,1067.0,339.0,37.24,-121.78,12.478771782289911
3.066,37,3247.0,643.0,1737.0,665.0,37.98,-121.32,11.452123952509568
2.3482,26,4047.0,702.0,571.0,199.0,37.34,-119.53,12.097936057925594
1.5988,50,1120.0,281.0,625.0,239.0,38.01,-121.82,11.476271853988816
1.75,45,3150.0,756.0,1798.0,749.0,37.93,-122.37,10.542732775946709
2.7663,29,4610.0,1043.0,1569.0,592.0,34.25,-117.31,11.49171204297103
3.1053,12,1096.0,240.0,1175.0,278.0,37.92,-121.29,11.199597325534862
6.2223,52,1621.0,284.0,588.0,272.0,34.07,-118.34,13.122367377396328
3.5109,29,3416.0,790.0,2223.0,728.0,34.09,-117.88,12.133507329024972
4.7986,24,4179.0,784.0,1902.0,733.0,33.79,-117.94,12.373707715234994
2.8608,30,3259.0,942.0,2744.0,895.0,33.91,-118.08,12.017336559562407
2.3087,11,32627.0,6445.0,28566.0,6082.0,36.64,-121.79,11.685205103383671
3.8839,35,2329.0,399.0,966.0,336.0,34.19,-118.58,12.323415584358154
6.641,2,647.0,136.0,203.0,118.0,37.91,-122.51,12.644330802262578
8.7783,14,2368.0,297.0,796.0,301.0,37.74,-121.01,12.983103608918752
2.7679,50,2141.0,451.0,1777.0,426.0,34.11,-118.24,12.094028734547074
2.4444,20,95.0,13.0,31.0,15.0,37.88,-122.22,13.07107218827772
4.625,22,3009.0,497.0,1640.0,514.0,37.6,-122.06,12.368620824600177
4.2857,52,1724.0,412.0,540.0,319.0,37.8,-122.44,13.122367377396328
6.1814,34,1947.0,284.0,841.0,277.0,33.94,-118.1,13.024973235978788
2.455,8,10731.0,3335.0,7211.0,3028.0,33.91,-118.33,12.16889504380259
3.0682,43,2104.0,393.0,1132.0,394.0,33.94,-118.31,11.863589378812122
3.855,18,6430.0,1412.0,2897.0,1348.0,34.17,-118.53,12.40410759774362
2.2429,52,1911.0,415.0,777.0,412.0,32.73,-117.13,12.306374889675654
0.7917,52,107.0,79.0,167.0,53.0,37.95,-121.29,10.021315031649332
3.6292,8,5823.0,1104.0,2864.0,1041.0,38.45,-122.76,12.120520203776788
6.6009,49,1788.0,267.0,735.0,266.0,34.16,-118.19,12.836548893256682
3.0568,41,1441.0,274.0,646.0,296.0,36.77,-119.82,11.174665631549477
1.5743,31,1418.0,306.0,1219.0,312.0,35.36,-118.97,10.75152085670396
7.9283,13,3320.0,426.0,1432.0,431.0,33.59,-117.69,12.760247946533124
4.1484,19,1783.0,415.0,1025.0,383.0,33.74,-117.96,12.345838935721968
4.95,45,1812.0,336.0,752.0,329.0,37.5,-122.25,12.75130259456002
2.1591,23,1491.0,346.0,1223.0,343.0,37.93,-121.28,11.124332223082254
6.2702,10,489.0,82.0,183.0,74.0,33.64,-116.57,12.75275081654168
8.9021,18,1617.0,231.0,555.0,222.0,37.37,-122.12,13.122367377396328
1.1667,37,1412.0,343.0,1127.0,351.0,34.12,-117.31,11.16903981679311
6.9096,33,1996.0,268.0,686.0,270.0,37.73,-122.13,12.741983975346884
4.1071,11,5500.0,956.0,2827.0,946.0,38.67,-121.21,11.889997957243736
4.8611,39,1073.0,206.0,556.0,204.0,33.92,-118.37,12.411463546908074
3.8003,23,4874.0,1251.0,2699.0,1163.0,37.42,-122.09,12.34496899599742
5.0223,4,10002.0,1468.0,5439.0,1397.0,33.93,-117.21,11.93558195089097
1.1419,35,1898.0,481.0,1123.0,433.0,36.32,-119.29,11.049317340813348
1.7456,26,3728.0,888.0,1765.0,727.0,34.17,-117.28,11.371373421319406
2.3359,40,2988.0,690.0,2144.0,667.0,34.02,-118.13,12.15109361980364
7.3718,26,395.0,74.0,193.0,72.0,37.81,-121.2,12.26670197321789
2.975,43,4329.0,1110.0,2086.0,1053.0,37.77,-122.25,12.40246556799056
6.5772,20,1505.0,184.0,635.0,182.0,32.67,-117.02,12.409833561339305
3.5885,18,2723.0,529.0,1150.0,520.0,38.43,-122.68,12.164734893029634
1.1386,52,1703.0,500.0,952.0,435.0,40.8,-124.16,11.21318430646977
5.2049,37,1298.0,242.0,750.0,255.0,34.12,-118.22,12.3917261452321
6.203,38,5688.0,930.0,2263.0,908.0,37.74,-122.45,12.75650640739071
4.0109,23,2062.0,376.0,1302.0,379.0,33.21,-117.34,11.889311855577724
4.6976,36,2381.0,419.0,1669.0,444.0,33.92,-118.09,12.050009304398564
4.2917,44,1710.0,333.0,786.0,344.0,33.83,-118.13,12.659378260676938
3.6875,18,6171.0,1490.0,2164.0,1210.0,34.17,-119.23,13.122367377396328
8.7477,52,1611.0,203.0,556.0,179.0,37.82,-122.23,13.122367377396328
2.6136,47,2133.0,689.0,2104.0,662.0,34.08,-118.25,12.03884263630228
1.6122,41,1422.0,478.0,1640.0,434.0,34.05,-118.22,11.964644189595829
4.1189,42,2225.0,367.0,864.0,381.0,38.01,-122.12,12.057578437658943
5.6058,19,11181.0,1895.0,7817.0,1853.0,37.31,-121.83,12.357509646659748
5.5347,29,1929.0,523.0,686.0,455.0,33.9,-118.42,13.122367377396328
5.0785,33,2517.0,496.0,1158.0,443.0,37.35,-122.01,12.575914030220655
2.1553,26,3691.0,826.0,2072.0,827.0,35.33,-119.02,11.346882686945891
2.8622,26,2737.0,614.0,1877.0,606.0,33.79,-117.92,12.124325569579169
1.5561,35,2426.0,715.0,1920.0,586.0,34.11,-117.29,11.127277689932466
4.5769,32,1896.0,342.0,806.0,299.0,34.48,-117.96,11.979178318844294
2.875,44,1788.0,368.0,933.0,329.0,37.95,-122.34,11.801114908687438
5.3986,32,1632.0,244.0,575.0,235.0,33.88,-117.92,12.672008638147602
2.9821,36,1443.0,273.0,680.0,259.0,35.4,-118.98,11.199597325534862
6.2185,15,5392.0,895.0,2531.0,827.0,33.88,-117.82,12.543619304752651
3.7202,30,2651.0,572.0,3249.0,552.0,33.73,-117.86,12.112316757188816
3.0321,32,4039.0,984.0,2675.0,941.0,34.23,-118.53,12.388398368982116
2.1759,16,1187.0,261.0,1115.0,242.0,33.62,-114.61,11.026808713825016
2.5278,35,1503.0,309.0,842.0,300.0,34.71,-118.15,11.489667073393028
3.5507,4,5027.0,797.0,1869.0,686.0,34.59,-117.24,12.134044816071038
5.635,27,2000.0,310.0,880.0,294.0,33.77,-118.03,12.296374851796545
5.17,39,2693.0,478.0,1219.0,435.0,34.16,-118.52,12.72308210988141
2.2348,33,2907.0,797.0,3212.0,793.0,34.09,-118.17,11.895469889693825
3.9566,35,2301.0,467.0,2272.0,454.0,33.79,-117.99,12.030534032473051
4.0039,35,2987.0,601.0,1561.0,606.0,33.94,-118.14,12.330504638906516
1.5911,29,2610.0,597.0,1659.0,571.0,36.07,-119.02,11.015361515187424
1.7422,21,1774.0,370.0,875.0,354.0,40.69,-122.38,11.026808713825016
7.6245,21,3905.0,583.0,1528.0,586.0,36.55,-121.7,12.726653531619752
7.9885,5,846.0,249.0,117.0,67.0,33.74,-116.44,12.90743846040215
4.8229,20,273.0,49.0,149.0,49.0,37.78,-121.23,11.972253562968543
3.9615,17,1269.0,233.0,494.0,231.0,38.65,-121.52,12.710782606695746
3.0382,23,6114.0,1623.0,4088.0,1521.0,33.74,-117.83,12.120520203776788
4.5078,36,1371.0,246.0,806.0,241.0,34.08,-117.93,12.139403856983334
3.625,25,2963.0,552.0,1162.0,556.0,32.8,-117.08,12.12541016250223
3.5909,35,1720.0,421.0,1452.0,425.0,37.69,-122.47,12.45332717690471
1.0208,25,182.0,48.0,71.0,52.0,38.38,-121.94,11.272139700982676
15.0001,52,3759.0,464.0,1407.0,422.0,34.08,-118.39,13.122367377396328
4.6758,21,3843.0,716.0,1850.0,705.0,37.26,-121.94,12.484465456074554
1.4726,37,523.0,119.0,374.0,95.0,35.0,-120.58,11.574029971623514
2.4196,52,1118.0,279.0,514.0,284.0,37.78,-122.44,12.754774810223829
4.3696,7,8297.0,1433.0,4189.0,1271.0,37.71,-121.42,12.047668766996187
2.4286,36,1595.0,383.0,1105.0,359.0,34.02,-118.12,12.233692676364548
3.1914,19,5613.0,1321.0,3018.0,1268.0,36.98,-121.99,12.281184756225146
3.0441,20,4327.0,1037.0,2296.0,963.0,34.09,-117.91,12.130276325842605
4.2218,48,1614.0,320.0,684.0,318.0,34.02,-118.34,12.10625783509458
3.275,48,2304.0,558.0,1273.0,512.0,37.76,-122.48,12.713194418501526
4.8703,37,1665.0,335.0,1011.0,343.0,34.21,-118.44,12.12865690103214
5.4886,6,6719.0,1016.0,2699.0,997.0,38.54,-122.75,12.44588057164006
4.6375,28,2965.0,533.0,1591.0,472.0,38.0,-122.02,12.09066740567538
3.725,52,1629.0,277.0,819.0,288.0,33.97,-118.31,11.867805799560465
11.1118,18,3961.0,511.0,1541.0,470.0,33.01,-117.23,13.122367377396328
10.3942,39,906.0,109.0,353.0,112.0,37.46,-122.15,13.122367377396328
4.131,24,3044.0,602.0,2541.0,564.0,33.88,-117.51,11.726430716744437
4.7422,32,1437.0,257.0,752.0,245.0,38.39,-122.82,12.392141339694389
3.2986,25,3292.0,608.0,2266.0,592.0,32.71,-117.05,11.688566422839942
1.4583,36,60.0,15.0,42.0,25.0,37.98,-122.41,11.119897691565695
4.15,14,3337.0,571.0,1385.0,512.0,33.23,-117.08,12.51429604296204
6.0842,18,921.0,126.0,368.0,120.0,38.26,-121.99,12.472662584630095
4.9375,11,3016.0,601.0,1727.0,541.0,33.27,-117.12,12.35793929036284
4.2895,4,2851.0,798.0,1285.0,712.0,37.91,-122.35,12.137799158081608
2.8777,13,2887.0,853.0,2197.0,800.0,33.9,-118.35,12.244817283839346
6.3132,18,2876.0,423.0,1395.0,427.0,37.69,-121.91,12.465359101477508
5.368,18,2774.0,492.0,1283.0,353.0,36.89,-121.89,12.77138929548529
4.3864,28,3410.0,746.0,1428.0,670.0,37.89,-122.07,12.49425834114252
2.7644,15,3780.0,792.0,1632.0,721.0,33.18,-117.29,11.620891583095712
5.311,8,8552.0,1437.0,3335.0,1323.0,33.12,-117.25,12.452155077423384
4.8194,37,494.0,86.0,253.0,99.0,38.63,-121.37,11.85723122498801
3.9783,52,2946.0,695.0,1258.0,650.0,34.08,-118.37,12.832281093414728
3.1439,9,4794.0,889.0,2162.0,865.0,40.62,-122.4,11.54346436927906
5.5148,15,2608.0,458.0,1531.0,457.0,36.89,-121.66,12.44312304677877
6.0199,49,1789.0,288.0,848.0,311.0,34.12,-118.15,13.122365377402328
5.1312,39,1670.0,308.0,957.0,335.0,37.69,-122.15,12.120520203776788
1.7969,48,1922.0,409.0,1026.0,335.0,37.84,-122.27,11.611874470755124
2.9309,29,3412.0,827.0,1574.0,759.0,36.61,-121.9,12.288117962028046
4.7,36,2396.0,421.0,1064.0,398.0,34.21,-118.51,12.317618492524996
7.3715,17,821.0,163.0,229.0,164.0,34.15,-118.16,12.479913113434042
6.2654,17,7116.0,1089.0,3538.0,1083.0,34.16,-117.95,12.520156844130764
2.1979,46,1528.0,391.0,933.0,366.0,34.02,-118.33,11.741661349996177
3.944,19,3038.0,529.0,1463.0,509.0,32.83,-116.93,12.058158312538197
3.2317,41,977.0,265.0,865.0,253.0,37.32,-121.89,12.12703484943049
3.5711,32,3724.0,899.0,1912.0,791.0,34.18,-118.4,12.653002741394127
4.4896,48,2799.0,596.0,1235.0,561.0,34.07,-118.38,13.122367377396328
3.7167,46,2646.0,607.0,1418.0,563.0,37.78,-122.5,12.715299992732367
3.2964,5,4810.0,909.0,2242.0,900.0,38.68,-120.98,12.083345533043149
3.7036,52,2342.0,458.0,1170.0,458.0,37.77,-122.49,12.819096490166212
4.5,16,3716.0,916.0,1551.0,759.0,37.35,-122.01,12.687266554396556
3.676,12,3861.0,795.0,2129.0,806.0,38.28,-122.04,11.81303746480054
2.6292,32,1640.0,391.0,1312.0,358.0,34.13,-117.9,11.82115253615114
4.5313,25,3282.0,566.0,1244.0,483.0,38.27,-122.42,12.639156163208208
2.8977,19,3490.0,816.0,2818.0,688.0,34.09,-117.63,11.745631152988125
3.1538,19,1991.0,528.0,1202.0,460.0,33.82,-117.99,12.437585079848033
4.1667,12,4881.0,803.0,2188.0,724.0,34.69,-118.17,12.05467400868968
2.2982,45,3025.0,583.0,1980.0,550.0,32.74,-117.21,11.37940550085183
3.4583,34,1469.0,267.0,1031.0,267.0,32.69,-117.09,11.632493573102964
1.1875,48,346.0,92.0,129.0,63.0,35.38,-119.02,11.063524143191238
3.0465,34,2011.0,472.0,1087.0,423.0,33.91,-118.14,12.143138170555757
3.8826,17,1791.0,356.0,432.0,190.0,39.63,-120.73,11.433893080082036
5.2855,31,1843.0,282.0,749.0,269.0,37.71,-122.09,12.44312304677877
3.8021,45,2092.0,451.0,1190.0,429.0,33.99,-118.43,12.685410698175234
5.0553,2,2103.0,389.0,923.0,338.0,34.87,-118.19,11.618194976487304
5.6885,17,4526.0,717.0,2088.0,655.0,34.28,-119.18,12.49949197838354
4.4667,34,2912.0,520.0,1625.0,501.0,33.79,-117.95,12.157937516778192
4.1339,34,4038.0,725.0,2716.0,759.0,34.07,-117.73,11.81303746480054
2.1354,29,2452.0,700.0,3029.0,665.0,34.05,-117.74,11.614588152079596
4.9286,24,977.0,147.0,454.0,169.0,32.74,-116.98,12.065090709265014
6.6122,4,16704.0,2704.0,6187.0,2207.0,34.18,-118.75,12.787173118698169
1.2413,11,3071.0,911.0,2812.0,774.0,32.69,-117.1,11.32781201446548
5.0254,36,716.0,123.0,388.0,124.0,33.79,-118.34,12.765691290604371
2.9569,27,3316.0,636.0,2362.0,532.0,33.82,-116.49,11.095908894882296
2.3664,20,2130.0,654.0,1870.0,578.0,34.07,-118.13,12.166296978418426
4.3039,29,3541.0,786.0,2259.0,770.0,37.66,-122.43,12.536817799389974
3.875,52,888.0,206.0,376.0,194.0,34.0,-118.46,12.826651821423711
5.1298,17,2248.0,448.0,878.0,423.0,33.41,-117.59,12.413090879946887
8.9088,7,9729.0,1210.0,4160.0,1214.0,33.89,-117.78,12.936758837513851
5.8596,50,2515.0,399.0,970.0,373.0,37.84,-122.23,12.699551683459443
4.1661,31,5715.0,1154.0,2639.0,1079.0,34.11,-118.16,12.806010188601276
2.1062,26,1788.0,521.0,2582.0,484.0,34.26,-118.42,11.823354355742923
2.1375,39,3521.0,747.0,2256.0,721.0,34.13,-117.26,11.37940550085183
3.3793,18,3212.0,542.0,1817.0,508.0,39.11,-121.64,11.439289689006644
5.2861,6,16431.0,2640.0,8222.0,2553.0,33.85,-117.58,12.181272652174696
2.4074,24,2910.0,917.0,2522.0,873.0,34.17,-118.31,12.29865638469802
2.6903,34,2412.0,446.0,1558.0,421.0,35.37,-118.93,11.047726275896393
4.4659,40,1193.0,227.0,570.0,204.0,36.97,-122.04,12.377927112974284
1.7969,19,1648.0,368.0,557.0,354.0,36.81,-119.71,11.195484970354173
4.3214,18,1880.0,420.0,681.0,333.0,34.15,-118.42,12.82745794586311
3.5402,24,1766.0,340.0,1028.0,372.0,38.48,-121.45,11.499850357082506
4.084,7,17579.0,3479.0,3581.0,1820.0,33.74,-116.38,12.178192583415596
9.281,31,2717.0,376.0,1001.0,381.0,37.36,-122.08,13.122367377396328
2.7515,33,4168.0,1112.0,1785.0,984.0,32.74,-117.28,12.419977652611005
1.8375,21,1730.0,350.0,982.0,322.0,39.86,-122.23,11.287291314687703
3.1568,36,3495.0,641.0,1688.0,684.0,37.66,-121.02,11.60733523953139
1.7614,25,1470.0,341.0,706.0,283.0,37.53,-120.19,11.174665631549477
1.6607,16,975.0,219.0,337.0,155.0,38.99,-122.52,11.261909563554315
1.517,36,1598.0,443.0,1658.0,417.0,35.75,-119.25,10.860939421415225
3.2024,40,2434.0,477.0,1646.0,453.0,33.93,-118.3,11.759793355371237
3.01,26,3156.0,857.0,2394.0,787.0,33.93,-118.35,12.164734893029634
3.6486,25,6082.0,1763.0,2616.0,1644.0,34.16,-118.34,12.41674272554783
2.1912,37,378.0,176.0,714.0,156.0,33.99,-118.23,11.630717389475995
2.4459,17,3167.0,861.0,2098.0,828.0,32.97,-117.1,11.359785940419789
1.7692,39,1453.0,324.0,843.0,281.0,38.54,-121.46,11.065090289695444
3.1592,33,5050.0,964.0,2293.0,919.0,35.15,-119.45,11.230575816507567
2.8421,25,2076.0,586.0,1060.0,554.0,32.81,-117.26,12.336227719801212
4.3952,12,7320.0,1279.0,4048.0,1249.0,32.88,-116.98,11.929666757272708
4.5744,52,2302.0,457.0,1154.0,424.0,37.74,-122.49,12.66096580954966
4.4148,17,1997.0,340.0,952.0,341.0,33.7,-117.98,12.38505948165188
3.6227,33,1904.0,343.0,1366.0,338.0,34.1,-117.36,11.438212694578302
2.5547,39,979.0,235.0,857.0,236.0,33.99,-118.29,11.598194491615349
5.8691,21,349.0,64.0,149.0,56.0,37.28,-122.12,12.793862088206213
3.5536,52,2112.0,528.0,1227.0,513.0,37.75,-122.42,12.899222326086994
6.0965,34,1971.0,316.0,917.0,307.0,34.24,-118.49,12.477247978276214
4.2036,34,2141.0,425.0,1559.0,429.0,33.65,-117.93,12.3018418108936
2.2222,34,1900.0,401.0,1009.0,385.0,37.35,-120.61,11.225256725762891
2.6667,52,3104.0,645.0,1498.0,581.0,34.01,-118.32,11.759793355371237
2.0521,26,3396.0,705.0,2446.0,694.0,37.57,-120.91,11.088292827848267
6.2924,27,3142.0,509.0,1520.0,503.0,33.93,-117.98,12.356649805075568
2.06,40,961.0,199.0,509.0,182.0,34.15,-117.3,11.356283350762888
1.5506,24,3208.0,691.0,1986.0,662.0,36.05,-119.0,10.86477077032911
2.0562,41,1547.0,415.0,1024.0,341.0,37.77,-122.2,11.53273789613992
6.6537,32,2621.0,412.0,1285.0,414.0,34.24,-118.48,12.497252344150006
4.2361,2,2629.0,509.0,1044.0,522.0,33.19,-117.26,11.973516181427836
4.1949,29,4188.0,816.0,2783.0,790.0,34.22,-119.17,12.19147156669466
3.5912,52,2515.0,576.0,1209.0,540.0,37.75,-122.41,12.55989703048335
3.1325,27,2837.0,684.0,2141.0,648.0,33.89,-118.36,12.278397958261774
2.0202,22,2920.0,636.0,1382.0,499.0,41.54,-123.92,11.171856680390034
2.8438,21,3027.0,675.0,2018.0,642.0,38.37,-121.98,11.62178883845196
4.1807,6,7880.0,1533.0,3760.0,1460.0,33.17,-117.3,12.115058723579269
1.7176,34,1175.0,251.0,683.0,261.0,36.43,-119.86,10.975088291957388
4.1926,12,2070.0,587.0,1216.0,532.0,37.25,-121.81,12.40697467786825
2.288,41,2331.0,636.0,1839.0,537.0,34.0,-118.47,12.481812442022768
2.125,8,140.0,28.0,84.0,29.0,39.71,-121.78,12.09626335986454
2.7614,18,1994.0,578.0,3031.0,577.0,33.71,-117.99,12.377927112974284
2.4706,22,2140.0,445.0,1441.0,409.0,37.49,-120.86,11.400887146781374
1.2786,39,993.0,506.0,1765.0,464.0,34.05,-118.3,11.710964518881164
4.2813,45,1928.0,453.0,1323.0,458.0,33.89,-118.32,12.255343646460032
3.1395,27,1444.0,412.0,597.0,311.0,33.42,-117.62,12.644330802262578
4.25,35,2746.0,478.0,1779.0,501.0,34.1,-117.91,12.023957067521131
2.9643,38,2158.0,582.0,1061.0,577.0,34.09,-118.36,12.780720596528097
3.4643,28,409.0,104.0,244.0,98.0,37.74,-121.13,11.417526281205168
2.725,32,3152.0,596.0,3490.0,526.0,34.15,-119.22,13.017005083966255
2.4461,17,2648.0,589.0,1193.0,540.0,36.92,-121.74,11.929666757272708
3.7887,52,3429.0,773.0,1584.0,696.0,37.78,-122.46,13.122367377396328
3.9837,31,3498.0,728.0,2098.0,697.0,33.87,-118.09,12.413090879946887
3.6,37,796.0,175.0,740.0,183.0,33.9,-118.1,11.9601785009348
3.0721,37,2483.0,459.0,1072.0,445.0,37.67,-121.01,11.590821254278314
4.1656,24,3891.0,866.0,1568.0,830.0,34.15,-118.41,12.806833118772722
2.4219,33,2147.0,505.0,1371.0,498.0,33.88,-118.31,12.471129435740856
6.0891,5,1619.0,272.0,1063.0,296.0,32.91,-117.16,12.276535769000125
2.5132,44,1734.0,364.0,1133.0,351.0,34.06,-118.19,12.002124919798158
3.2708,46,1898.0,441.0,978.0,439.0,32.74,-117.12,11.952476330009466
3.6597,29,3457.0,699.0,1327.0,563.0,36.95,-121.92,12.438378098156768
5.6254,35,2380.0,404.0,1212.0,422.0,33.87,-118.32,12.556028567310046
8.0,28,26.0,3.0,29.0,9.0,34.25,-119.23,12.524530013005734
3.1921,27,2335.0,604.0,982.0,590.0,32.74,-117.16,12.47419338657158
4.6635,13,3795.0,604.0,1639.0,609.0,37.51,-120.83,12.198045514142787
3.0405,43,1633.0,355.0,837.0,350.0,33.87,-118.12,12.144202560946876
2.7734,34,710.0,205.0,1134.0,233.0,33.94,-118.21,11.85723122498801
3.6455,9,5558.0,1099.0,2717.0,1043.0,38.73,-121.3,11.843674210764698
5.0399,36,2403.0,408.0,917.0,404.0,37.93,-122.31,12.442728493191302
4.5086,16,2412.0,419.0,1612.0,422.0,32.93,-117.14,12.050009304398564
3.1859,26,2925.0,575.0,1921.0,501.0,33.94,-117.6,11.938853113303086
